shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.395,0.289,-3.1,-2.6,0.261416100311 ,0.244608767400 ,0.256869205208 ,-1118.923828125000 ,-1127.151245117180 
0.395,0.342,-3.1,-2.6,0.261327800512 ,0.244053695496 ,0.256359990828 ,-1118.965576171870 ,-1127.411376953120 
0.395,0.395,-3.1,-2.6,0.261007989138 ,0.242622512266 ,0.254634501646 ,-1119.067138671870 ,-1127.465576171870 
0.395,0.447,-3.1,-2.6,0.261256314872 ,0.243779599496 ,0.256014569631 ,-1118.982666015620 ,-1127.404418945310 
0.395,0.5,-3.1,-2.6,0.261791646088 ,0.245996404247 ,0.258736192983 ,-1118.815185546870 ,-1127.242675781250 
0.395,0.553,-3.1,-2.6,0.261515243765 ,0.245108109772 ,0.257491229991 ,-1118.867553710930 ,-1127.442871093750 
0.395,0.605,-3.1,-2.6,0.260929156627 ,0.242837231317 ,0.254697359791 ,-1119.049682617180 ,-1127.333007812500 
0.395,0.658,-3.1,-2.6,0.261429450701 ,0.244221829345 ,0.256742444821 ,-1119.005126953120 ,-1127.299072265620 
0.395,0.711,-3.1,-2.6,0.261593362487 ,0.245340975552 ,0.257803438060 ,-1118.858276367180 ,-1127.232421875000 
0.395,0.763,-3.1,-2.6,0.261645697151 ,0.245317082201 ,0.257890316285 ,-1118.875122070310 ,-1127.210815429680 
0.395,0.816,-3.1,-2.6,0.261325550695 ,0.243915619686 ,0.256351291137 ,-1119.041381835930 ,-1127.321655273430 
0.395,0.868,-3.1,-2.6,0.261342187568 ,0.243874505887 ,0.256441441456 ,-1119.072143554680 ,-1127.313964843750 
0.395,0.921,-3.1,-2.6,0.260928316015 ,0.243017741293 ,0.254756052143 ,-1119.011352539060 ,-1127.422485351560 
0.395,0.974,-3.1,-2.6,0.261234004130 ,0.243621283923 ,0.255860781252 ,-1119.000244140620 ,-1127.412353515620 
0.447,0.026,-3.1,-2.6,0.261329044887 ,0.243823866168 ,0.256391599017 ,-1119.077758789060 ,-1127.107299804680 
0.447,0.079,-3.1,-2.6,0.261180833075 ,0.243585896973 ,0.255771721467 ,-1119.035644531250 ,-1127.278686523430 
0.447,0.132,-3.1,-2.6,0.261047081224 ,0.243377403760 ,0.255260782820 ,-1118.978759765620 ,-1127.382812500000 
0.447,0.184,-3.1,-2.6,0.261310531195 ,0.243784992481 ,0.256191362571 ,-1119.020874023430 ,-1127.325073242180 
0.447,0.237,-3.1,-2.6,0.261262739496 ,0.243653269573 ,0.256104835376 ,-1119.072753906250 ,-1127.335815429680 
0.447,0.289,-3.1,-2.6,0.261299217660 ,0.243722297400 ,0.256202196562 ,-1119.057373046870 ,-1127.344848632810 
0.447,0.342,-3.1,-2.6,0.261000298258 ,0.242634772970 ,0.254645079759 ,-1119.067504882810 ,-1127.459350585930 
