shift_a,shift_b,shift_c_sp,shift_c_relax,fgw_distance_megn,fgw_distance_cgnf,fgw_distance_magp,mace_single_point_energy,mace_relaxed_energy
0.237,0.553,-2.7,-2.4,0.183023821499 ,0.275416118132 ,0.302387370358 ,-967.125793457031 ,-978.193664550781 
0.237,0.605,-2.7,-2.4,0.183525582315 ,0.275867498382 ,0.303398312568 ,-967.110900878906 ,-978.618286132812 
0.237,0.658,-2.7,-2.4,0.180928504757 ,0.273205292818 ,0.298562399366 ,-967.151977539062 ,-978.337768554688 
0.237,0.711,-2.7,-2.4,0.182145218437 ,0.274599334058 ,0.300987748516 ,-967.125610351562 ,-978.163940429688 
0.237,0.763,-2.7,-2.4,0.180766838986 ,0.273014163184 ,0.298224087105 ,-967.155517578125 ,-978.539733886719 
0.237,0.816,-2.7,-2.4,0.184225716515 ,0.276631789099 ,0.304733481050 ,-967.103027343750 ,-977.969970703125 
0.237,0.868,-2.7,-2.4,0.182330332725 ,0.274751616463 ,0.301063261378 ,-967.140014648438 ,-977.971679687500 
0.237,0.921,-2.7,-2.4,0.184818718268 ,0.277217225576 ,0.305786931739 ,-967.097778320312 ,-977.951538085938 
0.237,0.974,-2.7,-2.4,0.180919458424 ,0.273188771838 ,0.298495307157 ,-967.154724121094 ,-978.565795898438 
0.289,0.026,-2.7,-2.4,0.184995884328 ,0.277388340932 ,0.306069819339 ,-967.098510742188 ,-978.343811035156 
0.289,0.079,-2.7,-2.4,0.182006787444 ,0.274375776215 ,0.300495675878 ,-967.141845703125 ,-978.041015625000 
0.289,0.132,-2.7,-2.4,0.183234774415 ,0.275649223155 ,0.302962139387 ,-967.111267089844 ,-978.941040039062 
0.289,0.184,-2.7,-2.4,0.180449709935 ,0.272686006543 ,0.297644824641 ,-967.161499023438 ,-978.215270996094 
0.289,0.237,-2.7,-2.4,0.182672183942 ,0.275153169336 ,0.301980323863 ,-967.117980957031 ,-978.193969726562 
0.289,0.289,-2.7,-2.4,0.181217963411 ,0.273519670797 ,0.299045295617 ,-967.151245117188 ,-978.338806152344 
0.289,0.342,-2.7,-2.4,0.185102959950 ,0.277495705162 ,0.306278332047 ,-967.096313476562 ,-978.062988281250 
0.289,0.395,-2.7,-2.4,0.182306756309 ,0.274706956069 ,0.301029353560 ,-967.138671875000 ,-978.362304687500 
0.289,0.447,-2.7,-2.4,0.183462519754 ,0.275872453743 ,0.303356532913 ,-967.110961914062 ,-977.967529296875 
0.289,0.5,-2.7,-2.4,0.180743747677 ,0.272987124524 ,0.298202209280 ,-967.153564453125 ,-978.553100585938 
0.289,0.553,-2.7,-2.4,0.181860986284 ,0.274251872997 ,0.300419311822 ,-967.129943847656 ,-978.148437500000 
0.289,0.605,-2.7,-2.4,0.181466342133 ,0.273775729101 ,0.299583087495 ,-967.142700195312 ,-978.574157714844 
0.289,0.658,-2.7,-2.4,0.183488794468 ,0.275834135780 ,0.303289418851 ,-967.114135742188 ,-978.617431640625 
