shift_a,shift_b,shift_c,fgw_distance,relaxed_energy
0.217,0.217,-1.300,0.221023789406,-489.074707031250
0.217,0.261,-1.300,0.220840611858,-489.076843261719
0.217,0.304,-1.300,0.221353171627,-489.059265136719
0.217,0.348,-1.300,0.221519764425,-489.051879882812
0.217,0.391,-1.300,0.221123836733,-489.064758300781
0.217,0.435,-1.300,0.221022398621,-489.074523925781
0.217,0.478,-1.300,0.221343677211,-489.055999755859
0.217,0.522,-1.300,0.221196598680,-489.055847167969
0.217,0.565,-1.300,0.221039943681,-489.075622558594
0.217,0.609,-1.300,0.220769306820,-489.081787109375
0.217,0.652,-1.300,0.220974150346,-489.074798583984
0.217,0.696,-1.300,0.221033761961,-489.073028564453
0.217,0.739,-1.300,0.220973445327,-489.079498291016
0.217,0.783,-1.300,0.221023789406,-489.074371337891
0.217,0.826,-1.300,0.221391176476,-489.054626464844
0.217,0.870,-1.300,0.221392948137,-489.053436279297
0.217,0.913,-1.300,0.221035780636,-489.073425292969
0.217,0.957,-1.300,0.221105071894,-489.069488525391
0.261,0.000,-1.300,0.221589264666,-489.049560546875
0.261,0.043,-1.300,0.221162703186,-489.064453125000
0.261,0.087,-1.300,0.221015822959,-489.074401855469
0.261,0.130,-1.300,0.221367845180,-489.057647705078
0.261,0.174,-1.300,0.221120972880,-489.066101074219
0.261,0.217,-1.300,0.220973445327,-489.079498291016
0.261,0.261,-1.300,0.220740220984,-489.082214355469
0.261,0.304,-1.300,0.221005855802,-489.074401855469
0.261,0.348,-1.300,0.221093739286,-489.071624755859
0.261,0.391,-1.300,0.221063816537,-489.075286865234
0.261,0.435,-1.300,0.221064191789,-489.072387695312
0.261,0.478,-1.300,0.221460668422,-489.053100585938
0.261,0.522,-1.300,0.221409746018,-489.053405761719
0.261,0.565,-1.300,0.221040691476,-489.073547363281
0.261,0.609,-1.300,0.221158524522,-489.070373535156
0.261,0.652,-1.300,0.221298878772,-489.055877685547
0.261,0.696,-1.300,0.221199784487,-489.070983886719
0.261,0.739,-1.300,0.220740220984,-489.082214355469
0.261,0.783,-1.300,0.220840611858,-489.076843261719
0.261,0.826,-1.300,0.221028394102,-489.073364257812
0.261,0.870,-1.300,0.221148144329,-489.072631835938
0.261,0.913,-1.300,0.220891165706,-489.076293945312
0.261,0.957,-1.300,0.221361980613,-489.058135986328
0.304,0.000,-1.300,0.221176577867,-489.068725585938
0.304,0.043,-1.300,0.221119126742,-489.073852539062
0.304,0.087,-1.300,0.221089022649,-489.071411132812
0.304,0.130,-1.300,0.221505207392,-489.052246093750
0.304,0.174,-1.300,0.221432408026,-489.053436279297
0.304,0.217,-1.300,0.221033761961,-489.073059082031
0.304,0.261,-1.300,0.221199784487,-489.071014404297
0.304,0.304,-1.300,0.221217628209,-489.065032958984
0.304,0.348,-1.300,0.221129214358,-489.072875976562
0.304,0.391,-1.300,0.220731947559,-489.085754394531
0.304,0.435,-1.300,0.220898153672,-489.076629638672
0.304,0.478,-1.300,0.221038681699,-489.071777343750
0.304,0.522,-1.300,0.221257790752,-489.063171386719
0.304,0.565,-1.300,0.220937068709,-489.074890136719
0.304,0.609,-1.300,0.221342595568,-489.057006835938
0.304,0.652,-1.300,0.221628862248,-489.047363281250
0.304,0.696,-1.300,0.221217628209,-489.065063476562
0.304,0.739,-1.300,0.221005855802,-489.074401855469
0.304,0.783,-1.300,0.221353171627,-489.059600830078
0.304,0.826,-1.300,0.221069676079,-489.069091796875
0.304,0.870,-1.300,0.220903750676,-489.080474853516
0.304,0.913,-1.300,0.220736710478,-489.082366943359
0.304,0.957,-1.300,0.221052349992,-489.073852539062
0.348,0.000,-1.300,0.221055285357,-489.073669433594
0.348,0.043,-1.300,0.220728552620,-489.085723876953
0.348,0.087,-1.300,0.220978856852,-489.076141357422
0.348,0.130,-1.300,0.221068459417,-489.068695068359
0.348,0.174,-1.300,0.221319464799,-489.060943603516
0.348,0.217,-1.300,0.220974150346,-489.074829101562
0.348,0.261,-1.300,0.221298878772,-489.055908203125
0.348,0.304,-1.300,0.221628862248,-489.047698974609
0.348,0.348,-1.300,0.221265477844,-489.066711425781
0.348,0.391,-1.300,0.220985952877,-489.074401855469
0.348,0.435,-1.300,0.221287142387,-489.061340332031
0.348,0.478,-1.300,0.221041111475,-489.071899414062
0.348,0.522,-1.300,0.220838732417,-489.080810546875
0.348,0.565,-1.300,0.220749001878,-489.082214355469
0.348,0.609,-1.300,0.221104011217,-489.072052001953
0.348,0.652,-1.300,0.221265477844,-489.066711425781
0.348,0.696,-1.300,0.221129214358,-489.072875976562
0.348,0.739,-1.300,0.221093739286,-489.071624755859
0.348,0.783,-1.300,0.221519764425,-489.052215576172
0.348,0.826,-1.300,0.221444665119,-489.053833007812
0.348,0.870,-1.300,0.221010408317,-489.073364257812
0.348,0.913,-1.300,0.221198800672,-489.072631835938
0.348,0.957,-1.300,0.221140930177,-489.068084716797
0.391,0.000,-1.300,0.221290446497,-489.067993164062
0.391,0.043,-1.300,0.220950075780,-489.075683593750
0.391,0.087,-1.300,0.221180815754,-489.071289062500
0.391,0.130,-1.300,0.221028128967,-489.073547363281
0.391,0.174,-1.300,0.220793257785,-489.080566406250
0.391,0.217,-1.300,0.220769306820,-489.081787109375
0.391,0.261,-1.300,0.221158524522,-489.070373535156
0.391,0.304,-1.300,0.221342595568,-489.056671142578
0.391,0.348,-1.300,0.221104011217,-489.072052001953
0.391,0.391,-1.300,0.221079659075,-489.070922851562
0.391,0.435,-1.300,0.221509386201,-489.052185058594
0.391,0.478,-1.300,0.221434136030,-489.054382324219
0.391,0.522,-1.300,0.220972038367,-489.073974609375
0.391,0.565,-1.300,0.221141917493,-489.074340820312
0.391,0.609,-1.300,0.221079659075,-489.070922851562
0.391,0.652,-1.300,0.220985952877,-489.074768066406
0.391,0.696,-1.300,0.220731947559,-489.085754394531
